timestamp,light_ppfd_umol_m2_s,air_temp_c,relative_humidity_pct,co2_ppm,raw_tank_level_pct,raw_water_temp_c,pump_rpm,flow_rate_l_min,suction_pressure_kpa,discharge_pressure_kpa,motor_current_a,motor_power_kw,bearing_vibration_rms_mm_s,motor_temperature_c,bearing_temperature_c,filter_pressure_in_kpa,filter_pressure_out_kpa,turbidity_ntu,mix_target_ec_ds_m,mix_ec_ds_m,mix_target_ph,mix_ph,mix_temp_c,mix_flow_l_min,dosing_acid_ml_min,drain_ec_ds_m,tank_a_level_pct,tank_b_level_pct,acid_tank_level_pct,zone1_flow_l_min,zone1_pressure_kpa,zone1_substrate_moisture_pct,zone1_substrate_ec_ds_m,zone1_substrate_ph,zone2_flow_l_min,zone2_pressure_kpa,zone2_substrate_moisture_pct,zone2_substrate_ec_ds_m,zone2_substrate_ph,zone3_flow_l_min,zone3_pressure_kpa,zone3_substrate_moisture_pct,zone3_substrate_ec_ds_m,zone3_substrate_ph
2026-03-01 11:20:00,820.555,25.776,61.231,669.864,81.906,19.177,1811.973,37.559,-10.8,176.439,5.692,2.095,1.286,43.594,40.441,172.294,168.116,1.118,2.219,2.218,5.8,5.801,20.271,37.172,12.093,2.551,88.906,86.362,82.428,12.698,127.074,59.762,2.437,5.833,12.704,125.848,59.201,2.428,5.816,12.557,125.2,59.43,2.392,5.833
2026-03-01 11:30:00,846.561,25.813,62.325,640.857,82.391,19.492,1810.773,37.615,-10.631,176.6,5.707,2.08,1.38,43.157,40.114,172.49,168.404,1.303,2.22,2.221,5.8,5.796,20.476,37.356,12.081,2.534,88.982,86.458,82.681,12.515,128.587,59.161,2.456,5.841,12.701,125.789,59.516,2.437,5.832,12.381,124.871,59.305,2.419,5.811
2026-03-01 11:40:00,841.787,26.256,61.136,691.017,81.145,19.468,1815.229,38.347,-10.762,176.302,5.615,2.077,1.34,43.848,40.602,172.75,168.313,1.323,2.22,2.218,5.8,5.793,20.5,37.692,11.929,2.585,87.858,86.859,81.851,12.927,129.08,59.169,2.429,5.847,12.795,127.289,59.99,2.397,5.821,12.577,125.883,59.841,2.381,5.823
2026-03-01 11:50:00,854.346,25.559,63.286,685.154,81.973,19.534,1811.728,38.119,-10.596,176.321,5.663,2.074,1.321,43.23,40.118,171.645,167.348,1.211,2.22,2.232,5.8,5.795,20.621,37.897,11.779,2.566,88.492,86.703,82.588,12.608,127.515,59.421,2.465,5.841,12.833,126.835,59.746,2.421,5.833,12.75,124.877,59.735,2.403,5.814
2026-03-01 12:00:00,858.933,26.435,62.252,689.655,81.368,19.522,1811.61,38.38,-10.775,174.922,5.755,2.075,1.348,44.018,40.404,170.506,166.221,1.272,2.22,2.238,5.8,5.802,20.509,38.017,12.012,2.556,88.314,86.752,81.957,12.729,128.181,59.517,2.434,5.834,13.036,126.361,59.414,2.399,5.841,12.667,126.043,59.639,2.398,5.821
2026-03-01 12:10:00,853.961,26.048,62.261,671.212,84.119,19.364,1807.37,37.974,-10.853,176.573,5.722,2.045,1.367,43.671,40.471,171.897,167.653,1.356,2.22,2.216,5.8,5.802,20.394,37.749,11.752,2.578,88.209,86.651,82.474,12.538,126.978,59.119,2.435,5.834,12.709,125.653,59.393,2.42,5.838,12.578,123.7,59.485,2.396,5.817
2026-03-01 12:20:00,827.364,25.308,60.65,709.525,82.118,19.205,1803.873,37.907,-10.709,175.679,5.77,2.053,1.275,43.193,40.072,171.248,167.261,1.337,2.22,2.204,5.8,5.799,20.337,37.464,12.263,2.533,88.677,86.117,82.509,12.64,127.514,59.343,2.427,5.844,12.838,125.805,59.361,2.381,5.833,12.531,123.937,59.664,2.345,5.832
2026-03-01 12:30:00,831.233,25.614,63.465,723.597,81.583,19.501,1813.267,37.797,-10.607,177.019,5.715,2.046,1.349,43.523,40.234,172.441,168.039,1.221,2.22,2.23,5.8,5.79,20.485,37.42,11.81,2.553,87.743,85.919,82.241,12.695,127.057,59.177,2.417,5.83,12.854,126.268,59.082,2.382,5.841,12.516,124.6,59.786,2.379,5.828
2026-03-01 12:40:00,816.408,25.238,63.204,689.023,81.864,19.15,1809.24,37.467,-10.756,174.87,5.779,2.039,1.353,43.138,40.075,170.314,166.194,1.423,2.219,2.192,5.8,5.807,20.245,37.284,12.321,2.514,88.467,86.178,82.557,12.278,127.091,59.301,2.363,5.837,12.636,125.23,59.501,2.374,5.824,12.401,125.098,59.764,2.335,5.816
2026-03-01 12:50:00,844.14,25.865,62.717,680.185,81.559,19.661,1805.939,38.059,-10.555,176.817,5.66,2.06,1.333,43.59,40.131,172.702,168.517,1.421,2.219,2.212,5.8,5.808,20.687,37.532,11.785,2.533,87.845,86.988,82.166,12.634,125.951,59.426,2.43,5.838,12.692,125.418,59.682,2.387,5.823,12.702,124.543,59.565,2.388,5.809
2026-03-01 13:00:00,816.206,25.403,63.092,667.894,81.895,19.375,1805.308,37.656,-10.598,175.104,5.727,2.045,1.301,43.047,40.328,170.184,165.963,1.284,2.219,2.225,5.8,5.795,20.505,37.288,11.869,2.559,88.246,86.765,82.159,12.61,127.921,59.104,2.461,5.84,12.688,128.639,59.419,2.431,5.826,12.462,122.765,59.237,2.385,5.828
2026-03-01 13:10:00,804.328,25.544,63.035,665.184,81.892,19.276,1813.55,37.613,-10.723,176.982,5.721,2.075,1.342,43.181,40.422,173.025,168.849,1.199,2.218,2.223,5.8,5.804,20.196,37.043,11.944,2.572,87.808,86.515,82.408,12.576,127.823,59.3,2.449,5.824,12.503,125.303,59.822,2.405,5.823,12.624,123.648,59.231,2.377,5.81
2026-03-01 13:20:00,805.235,24.846,62.648,639.773,81.616,19.315,1806.858,37.351,-10.679,175.89,5.717,2.027,1.303,42.552,40.078,171.653,167.553,1.247,2.218,2.225,5.8,5.794,20.373,37.067,11.844,2.543,88.175,86.09,82.422,12.352,127.07,59.456,2.428,5.84,12.527,126.13,59.068,2.405,5.831,12.55,123.894,59.615,2.411,5.825
2026-03-01 13:30:00,779.905,24.205,63.91,646.093,81.672,19.094,1800.333,37.231,-10.413,174.144,5.646,2.058,1.272,42.754,40.466,170.278,165.898,1.172,2.217,2.212,5.8,5.802,20.077,36.94,12.034,2.579,88.053,86.733,82.266,12.432,127.417,58.778,2.432,5.846,12.522,124.933,59.148,2.414,5.823,12.361,123.822,59.036,2.382,5.812
2026-03-01 13:40:00,766.331,24.185,65.988,614.465,81.435,18.86,1797.816,36.84,-10.42,176.136,5.596,2.05,1.337,42.069,40.071,171.793,167.514,1.311,2.216,2.217,5.8,5.802,19.96,36.056,11.882,2.53,88.582,86.364,82.636,12.249,126.15,59.012,2.425,5.83,12.403,125.244,58.768,2.408,5.82,12.144,123.16,59.132,2.415,5.821
2026-03-01 13:50:00,780.943,23.943,65.08,616.754,82.634,18.933,1786.407,36.431,-10.458,175.004,5.536,2.042,1.322,42.221,40.181,170.21,166.012,1.246,2.215,2.225,5.8,5.799,19.957,35.961,11.833,2.495,88.002,86.55,82.215,12.182,126.368,58.506,2.424,5.836,12.062,124.372,58.539,2.414,5.819,12.063,122.056,58.855,2.423,5.822
2026-03-01 14:00:00,726.455,23.422,68.007,614.006,81.872,18.562,1795.918,36.467,-10.577,174.335,5.525,2.003,1.36,42.097,39.865,170.029,165.618,1.189,2.215,2.229,5.8,5.793,19.592,35.993,11.58,2.529,88.886,85.739,81.599,12.179,126.261,58.651,2.424,5.83,12.166,125.64,58.751,2.394,5.83,12.037,122.782,58.889,2.405,5.827
2026-03-01 14:10:00,711.054,22.694,67.094,610.495,81.416,18.821,1793.4,35.948,-10.482,172.078,5.533,1.983,1.345,42.02,40.126,167.721,163.36,1.322,2.214,2.224,5.8,5.801,19.75,35.52,11.818,2.542,88.329,86.501,82.599,12.103,126.007,58.486,2.43,5.835,12.059,124.134,58.266,2.423,5.829,11.932,121.672,59.082,2.381,5.828
2026-03-01 14:20:00,676.668,22.61,68.851,586.582,82.713,18.35,1791.032,36.121,-10.217,172.019,5.467,2.009,1.335,42.119,39.947,167.553,163.463,1.211,2.213,2.218,5.8,5.803,19.359,35.974,11.736,2.538,88.954,87.134,82.724,11.795,125.453,58.316,2.415,5.84,12.137,123.737,58.586,2.392,5.827,11.998,121.569,58.65,2.378,5.837
2026-03-01 14:30:00,669.873,22.531,69.257,561.863,82.561,18.169,1781.758,35.266,-10.299,173.444,5.499,1.977,1.331,41.907,39.71,168.736,164.319,1.306,2.212,2.212,5.8,5.799,19.036,34.841,11.803,2.483,88.733,86.163,81.722,11.832,125.563,58.032,2.419,5.836,11.562,123.238,58.559,2.401,5.84,11.607,121.621,58.945,2.388,5.812
2026-03-01 14:40:00,651.608,21.536,69.622,566.052,82.461,18.193,1779.583,34.873,-10.39,173.385,5.393,2.002,1.293,42.022,39.959,168.812,164.528,1.2,2.211,2.214,5.8,5.8,19.089,34.647,11.948,2.515,88.231,85.901,82.036,11.473,125.031,57.675,2.413,5.848,11.681,123.115,58.264,2.417,5.828,11.528,121.8,58.149,2.386,5.82
2026-03-01 14:50:00,627.608,21.117,71.023,546.088,81.995,17.945,1780.389,34.674,-10.128,171.95,5.432,1.997,1.326,41.872,39.828,168.28,164.108,1.268,2.209,2.208,5.8,5.799,19.013,34.472,11.685,2.505,88.71,86.758,82.623,11.634,124.397,58.3,2.392,5.837,11.639,122.528,57.767,2.384,5.827,11.431,121.225,57.563,2.376,5.824
2026-03-01 15:00:00,611.642,20.622,71.083,566.577,82.442,18.074,1773.571,34.534,-10.042,171.702,5.427,1.963,1.375,42.324,39.5,167.722,163.681,1.26,2.208,2.191,5.8,5.808,19.167,34.166,11.698,2.462,88.387,86.729,82.213,11.575,124.552,57.009,2.347,5.847,11.472,122.37,57.96,2.4,5.814,11.31,122.267,58.132,2.331,5.81
2026-03-01 15:10:00,567.32,20.105,71.555,555.581,82.916,17.67,1769.918,34.389,-9.846,172.613,5.425,1.941,1.288,41.786,39.561,167.874,163.8,1.271,2.207,2.216,5.8,5.792,18.619,33.836,11.893,2.505,88.486,86.697,82.227,11.239,123.612,57.013,2.424,5.849,11.571,122.357,57.783,2.406,5.823,11.428,120.077,57.891,2.382,5.811
2026-03-01 15:20:00,536.128,19.721,74.789,509.676,82.851,17.572,1767.328,33.826,-10.036,170.68,5.347,1.912,1.338,42.106,39.571,166.56,162.482,1.344,2.206,2.203,5.8,5.796,18.603,33.552,11.645,2.48,89.032,85.93,82.106,11.286,123.597,57.55,2.377,5.844,11.565,121.338,57.333,2.361,5.829,11.008,120.431,57.523,2.345,5.821
2026-03-01 15:30:00,518.176,19.059,76.031,514.587,82.467,17.623,1769.181,33.382,-9.911,170.454,5.402,1.926,1.263,41.758,39.357,165.929,161.76,1.384,2.204,2.214,5.8,5.807,18.56,33.271,11.475,2.531,87.728,86.345,81.948,11.234,123.036,57.809,2.429,5.833,11.225,120.904,57.583,2.39,5.813,11.067,118.932,57.415,2.369,5.822
2026-03-01 15:40:00,505.696,18.475,75.1,483.074,81.929,17.291,1768.751,33.627,-9.804,169.867,5.385,1.889,1.239,41.519,39.708,165.231,160.783,1.311,2.203,2.208,5.8,5.805,18.302,33.315,11.768,2.507,88.94,86.56,82.086,11.171,122.101,57.681,2.406,5.834,11.213,121.027,57.143,2.376,5.832,11.117,119.671,57.283,2.395,5.817
2026-03-01 15:50:00,489.341,18.255,79.616,459.747,82.798,17.061,1765.263,33.259,-9.79,168.716,5.431,1.924,1.283,41.627,39.328,163.729,159.528,1.297,2.201,2.206,5.8,5.799,18.037,32.685,11.365,2.481,89.293,85.765,82.598,11.023,122.708,57.33,2.419,5.833,11.097,119.789,57.12,2.397,5.821,11.069,118.738,57.56,2.354,5.834
2026-03-01 16:00:00,419.125,17.168,79.235,427.883,81.636,16.917,1763.598,32.769,-10.037,169.314,5.259,1.935,1.289,41.161,39.415,165.407,161.19,1.238,2.2,2.204,5.8,5.795,17.923,32.269,11.545,2.424,88.192,85.759,82.351,11.003,122.216,57.308,2.402,5.844,10.918,121.982,56.867,2.374,5.84,10.823,119.25,57.096,2.335,5.817
2026-03-01 16:10:00,402.103,18.049,76.927,461.476,82.331,16.871,1759.83,32.873,-9.869,169.231,5.345,1.893,1.266,41.506,39.45,165.256,161.02,1.224,2.198,2.185,5.8,5.801,17.773,32.462,11.329,2.433,88.218,86.401,82.664,10.819,121.557,56.733,2.389,5.837,11.121,121.004,57.322,2.358,5.824,10.752,118.424,56.981,2.329,5.819
2026-03-01 16:20:00,353.697,18.587,76.989,460.963,81.307,16.835,1760.237,32.91,-9.504,168.646,5.245,1.859,1.267,41.487,39.341,163.843,159.776,1.323,2.197,2.199,5.8,5.802,17.866,32.175,11.569,2.486,88.546,86.099,81.97,11.03,121.079,57.322,2.401,5.835,10.94,120.794,56.946,2.361,5.827,10.988,119.105,56.996,2.369,5.814
2026-03-01 16:30:00,347.142,17.485,78.712,435.322,82.46,16.938,1762.701,32.594,-9.648,169.027,5.184,1.874,1.271,41.474,39.255,165.528,161.26,1.209,2.195,2.189,5.8,5.796,17.979,32.048,11.487,2.426,88.939,85.992,82.3,10.97,120.622,56.729,2.367,5.842,11.059,118.769,56.792,2.344,5.823,10.769,119.334,57.033,2.357,5.825
2026-03-01 16:40:00,289.424,17.686,79.359,441.914,83.069,16.609,1746.9,32.318,-9.619,168.559,5.177,1.9,1.342,41.391,39.631,163.971,159.803,1.223,2.194,2.205,5.8,5.799,17.591,32.059,11.456,2.462,88.153,85.76,81.667,10.897,121.484,56.778,2.407,5.833,10.705,120.611,56.587,2.362,5.833,10.663,118.132,56.949,2.356,5.804
2026-03-01 16:50:00,258.219,17.687,79.081,464.629,82.007,16.76,1751.231,31.73,-9.633,167.319,5.256,1.879,1.259,41.448,39.19,163.898,159.811,1.294,2.192,2.207,5.8,5.802,17.769,31.32,11.491,2.475,88.683,85.737,81.982,10.537,121.017,56.821,2.377,5.847,10.699,119.131,57.178,2.394,5.821,10.437,117.377,56.92,2.357,5.817
2026-03-01 17:00:00,237.844,17.897,79.368,438.758,81.696,16.632,1742.196,31.634,-9.53,166.166,5.199,1.885,1.228,41.265,39.293,162.313,158.083,1.265,2.19,2.194,5.8,5.803,17.463,31.335,11.584,2.418,88.64,86.412,81.627,10.622,120.952,56.46,2.392,5.844,10.722,119.38,56.825,2.36,5.818,10.553,117.416,56.946,2.33,5.807
2026-03-01 17:10:00,193.304,17.867,79.581,423.037,82.825,16.726,1746.823,31.375,-9.41,168.4,5.159,1.871,1.287,41.355,39.062,164.609,160.354,1.272,2.189,2.188,5.8,5.796,17.569,30.855,11.108,2.445,87.924,85.814,81.825,10.36,121.556,56.563,2.385,5.85,10.455,120.259,56.206,2.352,5.835,10.464,115.517,56.617,2.349,5.815
2026-03-01 17:20:00,140.771,17.447,78.588,467.05,83.138,17.018,1746.375,31.117,-9.278,166.682,5.149,1.834,1.266,41.459,39.1,162.786,158.642,1.254,2.187,2.186,5.8,5.799,17.856,30.618,11.32,2.415,88.842,86.025,81.925,10.198,120.383,56.022,2.354,5.842,10.379,118.724,56.935,2.376,5.817,10.187,118.557,55.977,2.35,5.829
2026-03-01 17:30:00,118.225,18.316,78.626,454.628,81.698,17.07,1735.777,30.951,-9.514,167.038,5.101,1.819,1.241,41.353,39.01,162.752,158.501,1.297,2.185,2.201,5.8,5.794,17.923,30.628,11.078,2.44,88.471,86.047,80.862,10.352,119.312,56.391,2.379,5.846,10.514,118.652,56.568,2.362,5.828,10.273,116.488,56.313,2.357,5.838
2026-03-01 17:40:00,101.729,18.005,78.334,444.752,82.173,16.873,1738.979,30.611,-9.418,165.83,5.11,1.856,1.263,41.523,39.056,160.776,156.429,1.162,2.183,2.199,5.8,5.796,17.728,30.389,10.983,2.451,87.972,85.486,81.988,10.15,119.613,56.424,2.358,5.85,10.201,118.834,56.544,2.386,5.824,10.046,116.583,55.983,2.378,5.803
2026-03-01 17:50:00,36.318,17.646,79.043,459.435,81.764,16.741,1736.587,30.661,-9.596,164.678,5.019,1.841,1.266,40.983,38.99,160.437,156.181,1.242,2.182,2.184,5.8,5.801,17.68,30.164,11.04,2.451,88.291,86.138,81.612,10.143,118.831,55.964,2.35,5.841,10.332,117.978,56.98,2.368,5.839,10.046,115.839,56.642,2.32,5.818
2026-03-01 18:00:00,17.077,17.754,78.105,452.203,81.743,17.03,0.0,0.057,0.041,3.003,0.097,0.034,0.074,40.807,38.874,2.645,2.312,1.344,2.18,2.177,5.8,5.792,17.995,0.073,0.177,2.422,88.504,85.789,82.082,0.013,1.54,56.36,2.357,5.845,0.0,2.08,56.342,2.354,5.821,0.015,2.241,56.569,2.358,5.83
2026-03-01 18:10:00,3.877,17.355,79.486,447.255,82.436,16.931,0.0,0.014,-0.04,2.4,0.091,0.017,0.06,41.003,38.63,2.911,2.706,1.242,2.18,2.174,5.8,5.799,17.788,0.03,0.13,2.377,88.7,86.035,81.74,0.025,1.861,56.322,2.327,5.84,0.023,2.203,56.933,2.333,5.846,0.013,2.344,56.426,2.321,5.836
2026-03-01 18:20:00,6.377,17.826,79.426,420.52,82.331,16.949,1.844,0.035,-0.19,3.072,0.056,0.014,0.079,40.552,38.586,2.549,2.234,1.318,2.18,2.156,5.8,5.805,17.765,0.052,0.172,2.36,88.793,85.815,81.583,0.015,2.054,56.428,2.288,5.829,0.022,1.95,56.659,2.349,5.82,0.0,1.555,56.635,2.321,5.827
2026-03-01 18:30:00,35.445,17.988,77.569,471.23,81.663,17.04,0.0,0.09,-0.002,3.857,0.097,0.032,0.167,40.94,38.81,2.335,2.082,1.289,2.18,2.182,5.8,5.798,17.856,0.023,0.144,2.429,89.009,85.886,82.074,0.019,1.977,57.339,2.355,5.855,0.012,2.046,56.651,2.345,5.832,0.018,1.686,56.77,2.312,5.813
2026-03-01 18:40:00,0.0,17.733,78.985,464.899,82.425,16.937,0.0,0.019,-0.104,2.967,0.093,0.008,0.079,40.547,38.792,2.733,2.5,1.29,2.18,2.174,5.8,5.81,17.868,0.015,0.125,2.401,88.926,85.942,81.446,0.019,2.06,57.205,2.374,5.843,0.019,2.097,56.853,2.33,5.829,0.01,2.337,56.989,2.356,5.805
2026-03-01 18:50:00,0.0,17.652,79.623,488.45,82.109,17.105,2.254,0.085,-0.135,2.888,0.108,0.022,0.069,40.657,38.698,2.482,2.247,1.148,2.18,2.174,5.8,5.786,18.048,0.042,0.193,2.409,88.943,86.49,81.949,0.002,1.949,57.414,2.349,5.849,0.002,2.275,57.013,2.356,5.833,0.01,1.945,57.191,2.332,5.813
2026-03-01 19:00:00,25.849,17.722,79.65,456.718,82.603,17.081,0.0,0.075,-0.183,3.507,0.073,0.041,0.078,40.204,38.581,2.919,2.671,1.182,2.18,2.183,5.8,5.806,17.909,0.019,0.117,2.363,88.723,86.65,81.562,0.01,1.754,57.801,2.366,5.836,0.008,2.022,57.085,2.33,5.835,0.006,2.199,56.999,2.304,5.821
2026-03-01 19:10:00,16.689,17.603,78.722,465.848,82.073,16.824,2.092,0.055,-0.197,2.672,0.087,0.036,0.209,40.356,38.62,2.531,2.255,1.237,2.18,2.19,5.8,5.801,17.781,0.046,0.165,2.414,88.496,86.195,81.818,0.012,1.621,57.326,2.357,5.834,0.006,1.974,57.296,2.372,5.828,0.01,1.803,57.76,2.337,5.811
2026-03-01 19:20:00,9.197,17.673,79.495,444.091,81.743,16.95,0.0,0.015,-0.231,3.12,0.104,0.035,0.129,40.316,38.623,3.203,2.935,1.279,2.18,2.181,5.8,5.789,17.922,0.04,0.13,2.388,88.289,85.393,81.355,0.007,2.281,58.138,2.359,5.837,0.03,1.859,57.977,2.339,5.828,0.009,1.881,57.282,2.316,5.815
2026-03-01 19:30:00,21.093,17.162,79.565,463.124,82.471,16.751,0.0,0.052,-0.146,3.219,0.086,0.023,0.12,39.864,38.676,2.599,2.408,1.321,2.18,2.181,5.8,5.813,17.751,0.039,0.123,2.406,88.647,86.602,81.654,0.015,2.596,58.597,2.335,5.848,0.013,1.695,58.385,2.342,5.837,0.014,2.285,57.598,2.33,5.824
2026-03-01 19:40:00,15.542,17.402,78.157,467.604,81.278,16.631,3.986,0.044,-0.102,3.694,0.103,0.038,0.132,39.89,38.321,2.495,2.214,1.21,2.18,2.192,5.8,5.799,17.605,0.045,0.126,2.409,88.945,85.993,81.445,0.028,1.978,58.739,2.332,5.83,0.02,2.11,57.817,2.349,5.835,0.029,2.186,58.027,2.333,5.805
2026-03-01 19:50:00,3.252,17.996,79.097,479.592,82.562,16.809,0.0,0.006,-0.208,2.865,0.101,0.045,0.102,40.274,38.427,2.746,2.521,1.186,2.18,2.174,5.8,5.807,17.827,0.0,0.28,2.374,87.83,86.597,82.422,0.009,1.805,59.262,2.337,5.847,0.008,2.26,58.778,2.317,5.832,0.011,2.551,58.013,2.296,5.813
2026-03-01 20:00:00,2.523,17.76,77.031,452.105,83.23,16.951,0.992,0.048,-0.206,3.265,0.106,0.04,0.111,40.152,38.089,2.154,1.95,1.293,2.18,2.187,5.8,5.803,17.849,0.028,0.153,2.407,88.833,85.573,81.978,0.0,1.651,58.872,2.359,5.851,0.007,2.087,58.379,2.324,5.82,0.008,2.267,57.878,2.346,5.809
2026-03-01 20:10:00,14.586,17.591,77.935,448.588,82.132,17.017,0.205,0.061,0.051,3.48,0.138,0.034,0.149,40.204,38.152,3.031,2.682,1.305,2.18,2.177,5.8,5.811,17.964,0.02,0.209,2.385,87.859,84.961,81.553,0.025,1.983,59.277,2.359,5.841,0.018,2.252,58.429,2.332,5.836,0.027,1.759,58.389,2.342,5.822
2026-03-01 20:20:00,22.495,17.915,78.837,455.27,82.769,16.902,2.599,0.057,-0.029,3.3,0.091,0.034,0.194,40.112,38.512,2.417,2.189,1.317,2.18,2.183,5.8,5.802,17.738,0.046,0.18,2.401,88.809,85.768,81.946,0.01,2.405,59.582,2.346,5.835,0.019,1.749,59.103,2.311,5.832,0.01,2.071,58.288,2.303,5.813
2026-03-01 20:30:00,8.701,17.765,77.614,476.617,82.544,16.712,0.0,0.068,-0.09,2.969,0.036,0.014,0.194,40.117,38.283,2.481,2.198,1.21,2.18,2.209,5.8,5.804,17.599,0.045,0.115,2.414,88.129,85.596,81.687,0.028,2.018,59.307,2.37,5.848,0.02,2.283,59.117,2.38,5.828,0.006,1.88,58.679,2.329,5.827
2026-03-01 20:40:00,0.0,17.726,77.667,452.572,82.778,16.921,1.179,0.077,0.005,2.839,0.043,0.035,0.197,40.256,38.289,2.251,1.996,1.304,2.18,2.167,5.8,5.787,17.768,0.043,0.111,2.358,88.254,86.51,81.711,0.018,1.868,59.286,2.347,5.831,0.019,2.098,58.729,2.328,5.826,0.015,1.896,58.441,2.348,5.826
2026-03-01 20:50:00,37.275,17.693,77.222,467.325,81.606,16.649,0.958,0.051,-0.088,3.506,0.093,0.037,0.08,39.941,38.242,2.729,2.481,1.282,2.18,2.185,5.8,5.802,17.536,0.043,0.126,2.409,88.162,85.784,81.768,0.007,2.012,59.415,2.33,5.836,0.007,1.971,59.483,2.341,5.816,0.02,2.448,58.707,2.329,5.828
2026-03-01 21:00:00,8.026,17.453,78.807,471.452,81.113,16.747,0.0,0.041,0.023,2.773,0.095,0.045,0.0,40.227,38.421,2.308,2.055,1.378,2.18,2.194,5.8,5.807,17.579,0.024,0.103,2.446,88.563,85.533,81.715,0.002,1.903,59.913,2.363,5.835,0.018,1.831,59.421,2.344,5.815,0.019,1.961,58.754,2.344,5.82
2026-03-01 21:10:00,20.472,17.632,79.169,445.341,81.344,16.761,0.492,0.068,-0.087,2.741,0.045,0.023,0.098,39.999,38.366,2.749,2.524,1.281,2.18,2.178,5.8,5.802,17.64,0.058,0.243,2.394,88.201,85.485,81.177,0.0,2.221,60.059,2.336,5.829,0.02,2.627,59.461,2.333,5.84,0.0,2.138,59.062,2.354,5.82
2026-03-01 21:20:00,0.0,17.864,78.611,466.074,81.882,16.675,0.0,0.064,-0.302,2.659,0.023,0.03,0.085,40.282,38.315,2.505,2.305,1.374,2.18,2.19,5.8,5.787,17.593,0.057,0.087,2.412,88.271,85.336,81.542,0.022,1.76,59.305,2.342,5.832,0.021,2.058,59.263,2.333,5.84,0.037,1.917,58.477,2.339,5.817
2026-03-01 21:30:00,0.0,17.312,80.704,456.849,81.878,16.809,0.0,0.042,-0.13,2.132,0.047,0.017,0.141,39.845,38.124,2.244,2.072,1.299,2.18,2.189,5.8,5.802,17.634,0.054,0.178,2.401,88.021,85.838,81.098,0.023,2.252,59.538,2.34,5.842,0.012,1.854,58.927,2.312,5.831,0.0,2.343,58.292,2.337,5.81
2026-03-01 21:40:00,21.813,17.716,77.223,472.56,82.913,16.728,0.0,0.017,-0.202,3.26,0.027,0.023,0.018,40.28,38.212,2.991,2.724,1.341,2.18,2.181,5.8,5.792,17.641,0.02,0.166,2.448,87.796,85.669,81.949,0.02,1.879,59.924,2.329,5.828,0.026,2.023,58.758,2.336,5.831,0.003,2.425,58.909,2.335,5.814
2026-03-01 21:50:00,17.363,17.964,77.679,458.596,82.374,16.8,2.118,0.005,-0.054,3.215,0.031,0.045,0.034,40.204,38.14,2.687,2.525,1.329,2.18,2.178,5.8,5.791,17.664,0.029,0.123,2.421,88.445,85.412,81.358,0.018,1.878,59.748,2.342,5.838,0.007,1.999,59.139,2.336,5.829,0.021,1.833,58.936,2.321,5.821
2026-03-01 22:00:00,0.0,17.692,80.215,463.704,81.746,16.962,3.714,0.059,-0.143,2.738,0.02,0.013,0.169,40.414,38.127,2.653,2.439,1.251,2.18,2.179,5.8,5.804,17.754,0.027,0.125,2.428,88.585,85.314,82.401,0.013,1.956,59.827,2.357,5.854,0.015,2.395,59.07,2.332,5.826,0.019,2.097,58.838,2.299,5.824
2026-03-01 22:10:00,5.106,17.97,80.278,456.177,83.15,16.945,0.0,0.062,-0.032,2.911,0.101,0.006,0.059,39.76,38.212,2.74,2.422,1.247,2.18,2.18,5.8,5.803,17.751,0.072,0.102,2.388,87.605,86.124,81.651,0.015,1.72,59.419,2.35,5.842,0.0,2.13,60.087,2.316,5.835,0.021,1.846,58.573,2.322,5.828
2026-03-01 22:20:00,20.622,17.473,76.746,443.131,81.799,16.941,0.0,0.029,-0.063,3.11,0.087,0.032,0.147,40.119,38.318,2.752,2.543,1.44,2.18,2.174,5.8,5.796,17.945,0.082,0.174,2.474,88.054,86.089,81.976,0.02,2.074,59.767,2.31,5.849,0.02,1.855,58.903,2.334,5.83,0.012,2.381,59.123,2.326,5.822
2026-03-01 22:30:00,0.0,17.614,77.226,452.745,82.493,16.947,0.241,0.071,-0.061,2.939,0.09,0.026,0.139,40.079,38.264,2.839,2.648,1.288,2.18,2.183,5.8,5.795,17.844,0.06,0.064,2.41,88.076,85.229,81.662,0.01,2.011,59.584,2.351,5.83,0.013,1.695,59.081,2.369,5.828,0.017,2.056,58.427,2.325,5.808
2026-03-01 22:40:00,33.494,17.604,79.348,439.463,81.581,17.014,1.964,0.0,0.043,3.149,0.053,0.036,0.123,39.891,38.317,2.417,2.189,1.182,2.18,2.192,5.8,5.802,17.862,0.057,0.152,2.446,88.155,85.976,81.382,0.014,2.207,59.448,2.335,5.838,0.012,2.339,58.961,2.354,5.833,0.017,2.216,58.626,2.345,5.809
2026-03-01 22:50:00,0.0,17.96,79.091,445.924,82.161,17.172,0.0,0.0,-0.088,2.759,0.097,0.014,0.114,39.664,38.295,2.528,2.341,1.355,2.18,2.176,5.8,5.803,18.202,0.051,0.171,2.374,87.74,86.156,81.409,0.02,2.286,59.527,2.365,5.848,0.017,2.49,58.675,2.309,5.845,0.032,2.583,58.545,2.299,5.822
